point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,汪平2010
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,K,吾,əu,文读,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,K,梧,əu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,K,五,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,K,伍,u,姓,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,K,午,u,文读,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,K,忤, ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,K,误,əu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,K,悟,əu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,呼,əu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,虎,əu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,浒,əu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,琥,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,戽,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,胡,u,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,湖,u,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,狐,u,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,壶,u,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,乎,u,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,瓠,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,鬍,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,糊,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,蝴,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,瑚,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,户,u,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,沪,u,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,互,əu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,护,u,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,瓠,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,糊,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,乌,u,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,污,u,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,坞,u,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,模,Ø,恶,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,P,褒,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,P,保,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,P,堡,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,P,宝,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,P,报,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,P,袍,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,P,抱,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,P,暴,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,P,菢,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,M,毛,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,M,冒,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,M,帽,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,M,瑁,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,刀,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,叨,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,祷,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,岛,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,倒,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,捣,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,到,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,倒,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,滔,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,掏,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,讨,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,套,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,桃,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,逃,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,淘,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,陶,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,萄,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,涛,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,道,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,稻,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,盗,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,导,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,T,蹈,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,N,脑,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,N,恼,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,L,劳,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,L,捞,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,L,唠,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,L,牢,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,L,痨,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,L,老,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,L,佬,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,L,涝,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,遭,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,糟,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,早,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,枣,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,蚤,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,澡,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,藻,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,躁,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,灶,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,操,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,草,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,騲,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,糙,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,曹,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,槽,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,皂,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,造,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,骚,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,臊,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,扫,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,嫂,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,扫,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,TS,燥,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,高,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,膏,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,篙,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,羔,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,糕,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,稿,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,告,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,膏,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,考,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,烤,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,拷,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,靠,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,犒,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,铐,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,㸆,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,熬,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,敖,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,鳌,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,傲,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,K,鏊,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,蒿,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,薅,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,好,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,好,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,耗,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,豪,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,壕,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,毫,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,号,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,蠔,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,浩,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,号,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,爊,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,袄,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,懊,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,奥,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,懊,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,豪,Ø,澳,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,P,剖,ø,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,M,某,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,M,亩,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,M,牡,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,M,母,o,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,M,拇,o,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,M,戊,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,M,茂,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,M,贸,ʌ/iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,兜,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,斗,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,抖,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,陡,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,蚪,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,斗,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,偷,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,敨,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,透,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,头,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,投,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,骰,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,豆,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,逗,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,痘,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,T,脰,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,L,楼,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,L,搂,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,L,耧,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,L,娄,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,L,搂,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,L,篓,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,L,溇,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,L,漏,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,L,陋,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,TS,走,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,TS,奏,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,TS,凑,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,TS,叟,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,TS,嗽,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,勾,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,钩,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,沟,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,狗,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,苟,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,垢,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,枸,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,彀,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,够,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,构,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,购,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,勾,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,抠,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,眍,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,口,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,叩,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,扣,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,寇,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,藕,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,偶,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,K,偶,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,吼,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,侯,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,喉,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,猴,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,瘊,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,後,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,厚,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,后,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,候,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,鲎,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,欧,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,瓯,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,区,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,鸥,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,呕,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,殴,iəu,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,沤,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,侯,Ø,怄,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,P,拜,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,P,排,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,P,�,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,M,埋,ᴇ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,L,攋,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,TS*,䍉,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,TS*,箉,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,TS*,斋,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,TS*,豺,ᴇ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,皆,iɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,阶,iɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,稭,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,偕,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,介,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,界,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,芥,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,尬,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,疥,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,届,iɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,戒,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,庎,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,揩,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,K,楷,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,Ø,谐,ɪ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,Ø,骇,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,Ø,械,ɪ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,皆,Ø,挨,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,P,摆,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,P,派,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,P,牌,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,P,簰,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,P,罢,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,P,稗,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,M,买,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,M,卖,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,N,奶,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,TS*,债,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,TS*,钗,o,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,TS*,差,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,TS*,柴,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,TS*,筛,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,TS*,洒,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,TS*,晒,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,K,佳,iɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,K,街,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,K,解,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,K,懈,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,K,涯,iɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,K,崖,iɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,K,捱,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,Ø,鞋,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,Ø,解,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,Ø,解,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,Ø,蟹,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,Ø,矮,ɔ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,佳,Ø,隘,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,呆,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,戴,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,胎,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,台,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,奤,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,态,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,贷,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,台,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,苔,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,抬,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,待,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,怠,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,殆,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,代,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,袋,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,玳,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,黛,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,埭,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,逮,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,T,绐,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,N,乃,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,N,耐,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,L,来,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,灾,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,栽,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,宰,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,载,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,再,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,载,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,猜,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,彩,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,採,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,睬,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,踩,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,菜,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,棌,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,才,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,材,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,财,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,裁,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,在,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,载,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,腮,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,鳃,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,赛,,,
