point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,上海地区方言调查研究
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,刀,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,叨,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,祷,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,岛,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,倒,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,捣,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,到,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,倒,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,滔,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,掏,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,讨,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,套,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,桃,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,逃,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,淘,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,陶,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,萄,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,涛,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,道,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,稻,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,盗,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,导,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,T,蹈,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,N,脑,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,N,恼,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,L,劳,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,L,捞,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,L,唠,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,L,牢,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,L,痨,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,L,老,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,L,佬,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,L,涝,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,遭,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,糟,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,早,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,枣,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,蚤,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,澡,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,藻,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,躁,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,灶,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,操,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,草,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,騲,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,糙,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,曹,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,槽,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,皂,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,造,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,骚,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,臊,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,扫,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,嫂,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,扫,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,TS,燥,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,高,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,膏,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,篙,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,羔,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,糕,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,稿,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,告,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,膏,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,考,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,烤,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,拷,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,靠,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,犒,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,铐,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,㸆,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,熬,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,敖,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,鳌,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,傲,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,K,鏊,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,蒿,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,薅,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,好,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,好,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,耗,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,豪,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,壕,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,毫,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,号,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,蠔,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,浩,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,号,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,爊,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,袄,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,懊,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,奥,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,懊,,,
BS01,宝山,太湖片-苏沪嘉小片,,,豪,Ø,澳,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,P,剖,u,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,M,某,ᴇ,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,M,亩,u,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,M,牡,u,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,M,母,u,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,M,拇,u,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,M,戊,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,M,茂,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,M,贸,ɔ,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,兜,ɤ,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,斗,ɤ,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,抖,ɤ,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,陡,ɤ,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,蚪,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,斗,ɤ,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,偷,ɤ,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,敨,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,透,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,头,ɤ,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,投,ɤ,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,骰,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,豆,ɤ,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,逗,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,痘,ɤ,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,T,脰,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,L,楼,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,L,搂,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,L,耧,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,L,娄,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,L,搂,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,L,篓,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,L,溇,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,L,漏,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,L,陋,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,TS,走,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,TS,奏,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,TS,凑,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,TS,叟,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,TS,嗽,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,勾,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,钩,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,沟,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,狗,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,苟,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,垢,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,枸,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,彀,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,够,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,构,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,购,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,勾,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,抠,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,眍,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,口,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,叩,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,扣,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,寇,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,藕,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,偶,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,K,偶,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,吼,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,侯,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,喉,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,猴,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,瘊,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,後,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,厚,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,后,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,候,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,鲎,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,欧,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,瓯,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,区,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,鸥,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,呕,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,殴,ɤe,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,沤,,,
BS01,宝山,太湖片-苏沪嘉小片,,,侯,Ø,怄,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,P,拜,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,P,排,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,P,�,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,M,埋,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,L,攋,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,TS*,䍉,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,TS*,箉,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,TS*,斋,ᴇ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,TS*,豺,ᴇ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,皆,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,阶,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,稭,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,偕,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,介,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,界,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,芥,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,尬,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,疥,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,届,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,戒,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,庎,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,揩,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,K,楷,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,Ø,谐,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,Ø,骇,,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,Ø,械,iᴇ,,
BS01,宝山,太湖片-苏沪嘉小片,,,皆,Ø,挨,ᴇ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,P,摆,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,P,派,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,P,牌,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,P,簰,,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,P,罢,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,P,稗,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,M,买,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,M,卖,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,N,奶,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,债,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,钗,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,差,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,柴,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,筛,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,洒,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,TS*,晒,o,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,佳,iᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,街,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,解,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,懈,,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,涯,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,崖,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,K,捱,,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,Ø,鞋,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,Ø,解,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,Ø,解,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,Ø,蟹,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,Ø,矮,ᴀ,,
BS01,宝山,太湖片-苏沪嘉小片,,,佳,Ø,隘,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,呆,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,戴,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,胎,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,台,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,奤,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,态,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,贷,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,台,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,苔,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,抬,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,待,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,怠,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,殆,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,代,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,袋,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,玳,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,黛,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,埭,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,逮,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,T,绐,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,N,乃,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,N,耐,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,L,来,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,灾,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,栽,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,宰,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,载,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,再,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,载,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,猜,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,彩,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,採,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,睬,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,踩,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,菜,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,棌,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,才,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,材,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,财,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,裁,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,在,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,载,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,腮,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,鳃,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,赛,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,TS,塞,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,K,该,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,K,改,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,K,概,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,K,溉,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,K,开,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,K,凯,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,K,慨,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,K,咳,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,K,呆,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,K,磑,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,K,碍,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,Ø,海,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,Ø,孩,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,Ø,亥,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,Ø,哀,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,Ø,埃,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,Ø,唉,,,
BS01,宝山,太湖片-苏沪嘉小片,,,咍,Ø,爱,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,P,贝,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,P,狈,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,P,沛,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,T,带,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,T,太,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,T,泰,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,T,大,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,T,汏,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,N,奈,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,L,赖,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,L,癞,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,TS,蔡,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,K,盖,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,K,丐,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,K,艾,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,Ø,害,,,
BS01,宝山,太湖片-苏沪嘉小片,,,泰,Ø,蔼,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,P,杯,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,P,辈,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,P,背,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,P,胚,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,P,坯,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,P,配,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,P,培,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,P,陪,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,P,赔,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,P,裴,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,P,倍,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,P,佩,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,P,背,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,M,梅,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,M,枚,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,M,媒,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,M,煤,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,M,莓,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,M,玫,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,M,每,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,M,妹,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,M,昧,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,T,堆,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,T,𠡒,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,T,对,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,T,碓,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,T,推,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,T,㷟,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,T,腿,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,T,退,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,T,颓,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,T,队,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,N,馁,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,N,内,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,L,雷,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,L,儡,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,L,癗,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,L,蕾,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,L,累,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,L,擂,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,L,𨀤,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,TS,脧,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,TS,催,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,TS,崔,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,TS,摧,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,TS,罪,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,TS,碎,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,K,瑰,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,K,盔,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,K,恢,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,K,魁,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,K,诙,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,K,傀,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,K,块,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,K,桅,,,
BS01,宝山,太湖片-苏沪嘉小片,,,灰,Ø,灰,,,
